REFERENCE	 DEGRADED	 PESQMOS	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp07.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp07_babble_sn0_enhanced.wav	 SQValue=1.143	 1.143	 0.000	 0	 8000	0.0280
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp08.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp08_babble_sn0_enhanced.wav	 SQValue=0.952	 0.952	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp09.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp09_babble_sn0_enhanced.wav	 SQValue=0.493	 0.493	 0.000	 0	 8000	-0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp10.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp10_babble_sn0_enhanced.wav	 SQValue=0.842	 0.842	 0.000	 0	 8000	0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp11.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp11_babble_sn0_enhanced.wav	 SQValue=0.978	 0.978	 0.000	 0	 8000	-0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp12.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp12_babble_sn0_enhanced.wav	 SQValue=0.652	 0.652	 0.000	 0	 8000	-0.0280
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp13.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp13_babble_sn0_enhanced.wav	 SQValue=0.886	 0.886	 0.000	 0	 8000	-0.0480
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp14.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp14_babble_sn0_enhanced.wav	 SQValue=0.385	 0.385	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp15.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp15_babble_sn0_enhanced.wav	 SQValue=0.384	 0.384	 0.000	 0	 8000	0.3920
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp16.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp16_babble_sn0_enhanced.wav	 SQValue=0.633	 0.633	 0.000	 0	 8000	-0.0080
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp17.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp17_babble_sn0_enhanced.wav	 SQValue=0.449	 0.449	 0.000	 0	 8000	-0.0560
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp18.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp18_babble_sn0_enhanced.wav	 SQValue=0.517	 0.517	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp19.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp19_babble_sn0_enhanced.wav	 SQValue=0.469	 0.469	 0.000	 0	 8000	0.0120
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp20.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp20_babble_sn0_enhanced.wav	 SQValue=0.587	 0.587	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp21.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp21_babble_sn0_enhanced.wav	 SQValue=1.597	 1.597	 0.000	 0	 8000	0.0080
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp22.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp22_babble_sn0_enhanced.wav	 SQValue=0.768	 0.768	 0.000	 0	 8000	0.0080
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp23.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp23_babble_sn0_enhanced.wav	 SQValue=0.781	 0.781	 0.000	 0	 8000	0.0520
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp24.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp24_babble_sn0_enhanced.wav	 SQValue=1.003	 1.003	 0.000	 0	 8000	0.0160
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp25.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp25_babble_sn0_enhanced.wav	 SQValue=1.328	 1.328	 0.000	 0	 8000	0.0440
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp26.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp26_babble_sn0_enhanced.wav	 SQValue=0.963	 0.963	 0.000	 0	 8000	0.0160
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp27.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp27_babble_sn0_enhanced.wav	 SQValue=0.949	 0.949	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp28.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp28_babble_sn0_enhanced.wav	 SQValue=0.874	 0.874	 0.000	 0	 8000	0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp29.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp29_babble_sn0_enhanced.wav	 SQValue=0.734	 0.734	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp30.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp30_babble_sn0_enhanced.wav	 SQValue=1.492	 1.492	 0.000	 0	 8000	0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp01.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp01_babble_sn10_enhanced.wav	 SQValue=0.929	 0.929	 0.000	 0	 8000	0.0080
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp02.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp02_babble_sn10_enhanced.wav	 SQValue=0.830	 0.830	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp03.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp03_babble_sn10_enhanced.wav	 SQValue=0.446	 0.446	 0.000	 0	 8000	-0.0120
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp04.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp04_babble_sn10_enhanced.wav	 SQValue=1.110	 1.110	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp05.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp05_babble_sn10_enhanced.wav	 SQValue=0.812	 0.812	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp06.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp06_babble_sn10_enhanced.wav	 SQValue=1.121	 1.121	 0.000	 0	 8000	0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp07.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp07_babble_sn10_enhanced.wav	 SQValue=1.101	 1.101	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp08.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp08_babble_sn10_enhanced.wav	 SQValue=0.937	 0.937	 0.000	 0	 8000	-0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp09.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp09_babble_sn10_enhanced.wav	 SQValue=1.046	 1.046	 0.000	 0	 8000	-0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp10.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp10_babble_sn10_enhanced.wav	 SQValue=0.905	 0.905	 0.000	 0	 8000	0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp11.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp11_babble_sn10_enhanced.wav	 SQValue=0.992	 0.992	 0.000	 0	 8000	-0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp12.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp12_babble_sn10_enhanced.wav	 SQValue=0.682	 0.682	 0.000	 0	 8000	-0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp13.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp13_babble_sn10_enhanced.wav	 SQValue=0.757	 0.757	 0.000	 0	 8000	-0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp14.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp14_babble_sn10_enhanced.wav	 SQValue=0.649	 0.649	 0.000	 0	 8000	-0.0080
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp15.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp15_babble_sn10_enhanced.wav	 SQValue=0.657	 0.657	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp16.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp16_babble_sn10_enhanced.wav	 SQValue=0.521	 0.521	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp17.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp17_babble_sn10_enhanced.wav	 SQValue=0.473	 0.473	 0.000	 0	 8000	-0.0080
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp18.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp18_babble_sn10_enhanced.wav	 SQValue=0.488	 0.488	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp19.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp19_babble_sn10_enhanced.wav	 SQValue=0.370	 0.370	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp20.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp20_babble_sn10_enhanced.wav	 SQValue=0.344	 0.344	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp21.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp21_babble_sn10_enhanced.wav	 SQValue=1.090	 1.090	 0.000	 0	 8000	-0.0080
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp22.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp22_babble_sn10_enhanced.wav	 SQValue=0.577	 0.577	 0.000	 0	 8000	-0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp23.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp23_babble_sn10_enhanced.wav	 SQValue=0.828	 0.828	 0.000	 0	 8000	0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp24.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp24_babble_sn10_enhanced.wav	 SQValue=0.919	 0.919	 0.000	 0	 8000	0.0080
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp25.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp25_babble_sn10_enhanced.wav	 SQValue=1.333	 1.333	 0.000	 0	 8000	-0.0080
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp26.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp26_babble_sn10_enhanced.wav	 SQValue=0.836	 0.836	 0.000	 0	 8000	0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp27.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp27_babble_sn10_enhanced.wav	 SQValue=0.838	 0.838	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp28.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp28_babble_sn10_enhanced.wav	 SQValue=0.762	 0.762	 0.000	 0	 8000	-0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp29.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp29_babble_sn10_enhanced.wav	 SQValue=0.730	 0.730	 0.000	 0	 8000	0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp30.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp30_babble_sn10_enhanced.wav	 SQValue=0.958	 0.958	 0.000	 0	 8000	0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp01.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp01_babble_sn15_enhanced.wav	 SQValue=0.806	 0.806	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp02.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp02_babble_sn15_enhanced.wav	 SQValue=0.838	 0.838	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp03.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp03_babble_sn15_enhanced.wav	 SQValue=0.778	 0.778	 0.000	 0	 8000	-0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp04.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp04_babble_sn15_enhanced.wav	 SQValue=1.035	 1.035	 0.000	 0	 8000	0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp05.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp05_babble_sn15_enhanced.wav	 SQValue=0.752	 0.752	 0.000	 0	 8000	0.0080
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp06.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp06_babble_sn15_enhanced.wav	 SQValue=0.947	 0.947	 0.000	 0	 8000	-0.0080
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp07.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp07_babble_sn15_enhanced.wav	 SQValue=1.171	 1.171	 0.000	 0	 8000	0.0160
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp08.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp08_babble_sn15_enhanced.wav	 SQValue=1.028	 1.028	 0.000	 0	 8000	-0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp09.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp09_babble_sn15_enhanced.wav	 SQValue=1.152	 1.152	 0.000	 0	 8000	-0.0080
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp10.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp10_babble_sn15_enhanced.wav	 SQValue=1.040	 1.040	 0.000	 0	 8000	0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp11.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp11_babble_sn15_enhanced.wav	 SQValue=0.919	 0.919	 0.000	 0	 8000	-0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp12.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp12_babble_sn15_enhanced.wav	 SQValue=0.702	 0.702	 0.000	 0	 8000	-0.0080
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp13.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp13_babble_sn15_enhanced.wav	 SQValue=0.744	 0.744	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp14.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp14_babble_sn15_enhanced.wav	 SQValue=0.476	 0.476	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp15.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp15_babble_sn15_enhanced.wav	 SQValue=0.655	 0.655	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp16.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp16_babble_sn15_enhanced.wav	 SQValue=0.616	 0.616	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp17.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp17_babble_sn15_enhanced.wav	 SQValue=0.565	 0.565	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp18.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp18_babble_sn15_enhanced.wav	 SQValue=0.350	 0.350	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp19.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp19_babble_sn15_enhanced.wav	 SQValue=0.389	 0.389	 0.000	 0	 8000	0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp20.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp20_babble_sn15_enhanced.wav	 SQValue=0.333	 0.333	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp21.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp21_babble_sn15_enhanced.wav	 SQValue=1.070	 1.070	 0.000	 0	 8000	-0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp22.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp22_babble_sn15_enhanced.wav	 SQValue=0.505	 0.505	 0.000	 0	 8000	-0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp23.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp23_babble_sn15_enhanced.wav	 SQValue=1.021	 1.021	 0.000	 0	 8000	0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp24.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp24_babble_sn15_enhanced.wav	 SQValue=0.841	 0.841	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp25.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp25_babble_sn15_enhanced.wav	 SQValue=1.151	 1.151	 0.000	 0	 8000	-0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp26.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp26_babble_sn15_enhanced.wav	 SQValue=0.797	 0.797	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp27.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp27_babble_sn15_enhanced.wav	 SQValue=0.790	 0.790	 0.000	 0	 8000	-0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp28.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp28_babble_sn15_enhanced.wav	 SQValue=0.650	 0.650	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp29.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp29_babble_sn15_enhanced.wav	 SQValue=0.590	 0.590	 0.000	 0	 8000	0.0040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp30.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp30_babble_sn15_enhanced.wav	 SQValue=0.918	 0.918	 0.000	 0	 8000	0.0000
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp01.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp01_babble_sn0_enhanced.wav	 SQValue=0.512	 0.512	 0.000	 0	 8000	2.4560
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp02.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp02_babble_sn0_enhanced.wav	 SQValue=0.483	 0.483	 0.000	 0	 8000	1.5520
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp03.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp03_babble_sn0_enhanced.wav	 SQValue=0.153	 0.153	 0.000	 0	 8000	1.8040
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp04.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp04_babble_sn0_enhanced.wav	 SQValue=0.524	 0.524	 0.000	 0	 8000	0.9200
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp05.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp05_babble_sn0_enhanced.wav	 SQValue=0.543	 0.543	 0.000	 0	 8000	1.9560
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp06.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp06_babble_sn0_enhanced.wav	 SQValue=0.628	 0.628	 0.000	 0	 8000	2.0600
 .\..\sre-research\db-noizeus_corpora\NOIZEUS\clean_noizeus\wav\sp07.wav	 .\..\sre-research\db-noizeus_corpora\NOIZEUS\sp07_babble_sn0_enhanced.wav	 SQValue=0.651	 0.651	 0.000	 0	 8000	2.1320
 
